nom_rue,longueur_km,segments
Grezzoplatz,0.03960340714172459,1
Hermann-Weick-Weg,0.15445725349271938,2
Kumm-Stäffele,0.11477736004755887,2
Oberer Fälchlesweg,0.282104872648633,2
Froschhöhle,0.15845153045520216,1
Obermühlweg,0.10624832328697299,1
Rebbergweg,0.13216631610302124,3
Boxbachweg,0.10808951189074464,2
Katzenbachweg,0.12001994990231511,2
Krappmühlenweg,0.3096881978694805,2
Schlesier Straße,3.304580277083312,6
Hauschildweg,0.437743825858911,1
Deponiestraße,1.959895866225143,1
Alte-Reute-Weg,4.704084487135601,8
Malerweg,4.088747723848817,4
Joseph-von-Fraunhofer-Straße,9.667935855822522,14
Mauertal,0.2176404201584575,1
Otto-Fikentscher-Weg,11.849379826577218,8
Am Wehrgraben,0.28483209001698073,2
Egon-Eiermann-Allee,2.7907604238601422,8
Carl-Schäfer-Straße,0.4517402785783944,1
Keßlaustraße,1.451229911085442,5
Curjel-und-Moser-Straße,0.1457962202763085,1
Otto-Bartning-Straße,0.5239450391223976,3
Grötzinger Weg,19.026627305003036,6
Im Untern Wolf,0.34182654734089946,1
An der Silbergrub,0.5080770199822966,2
Auf dem Katzenberg,0.2076779592425007,1
Kallmorgenstraße,1.2480346698286648,3
Am Grollenberg,3.041460865888154,5
Hotzerweg,1.079777259970869,2
Dürrbachhaldenweg,7.8611665914457465,6
Leopolds Richtstatt,1.4542405393093756,2
Mittlerer Palmerweg,0.9165812384624024,1
Berghauser Grenzweg,4.366476043387457,4
Wilhelms Richtstatt,0.7936873210338913,1
Saatschulweg,0.09883097544603008,1
Marie-Baum-Straße,0.1298886928303387,1
Oberer Steinbruchweg,0.8634142568602865,1
Kanzelsteig,0.4975147100204364,1
Unterer Steinbruchweg,1.1112836269077604,2
Staigstraße,1.1391921696412122,4
Kampmannstraße,0.6851633144510905,3
Tannenbuckelweg,0.4399680229490702,1
Grenzweg,1.5547860354772578,4
Neue Heimat,0.21911538313858162,1
Im Akazienwäldchen,0.3819926236078295,2
Niddaplatz,0.132123569214351,1
Rhodter Straße,0.22240830886415391,1
Röllerstraße,0.21573227153211996,1
Am Bahnhof,0.27885267276703657,1
Am Schelmengraben,0.1933832869867409,1
Im Bahnwinkel,1.004644694064447,8
Salzwiesenstraße,2.2688666432574727,10
Hinter der Kelter,0.2289102527958026,3
Untere Dorfstraße,1.011766851230259,2
Zwischenweg,0.19396000709452507,2
Eugen-Geiger-Straße,0.21487223592248977,1
Brucknerstraße,0.8360105729634847,2
Mickenlochstraße,0.1786584487354376,1
Amselstraße,0.20245575961841322,1
Breitenfeldstraße,0.5202797423345961,4
Edith-Stein-Weg,0.3806620291280757,4
Bonhoefferweg,0.1660345928056263,3
Steigstraße,3.102944190886409,3
Wichernweg,0.29969169706701454,4
An der Roßweide,0.3269074918069733,2
Alte Pfarrhausgasse,0.15477886959205248,1
Lehmgrubenstraße,0.8373252175563458,2
Am Stadion,0.8311097408813901,2
Kelterstraße,13.589439481228194,4
Hansabrücke,0.022353716197803408,1
Kettenstraße,0.14006538140914157,1
Finkenstraße,0.4645332543987335,1
Bernhardusstraße,0.06367737494383775,1
Lortzingstraße,18.5079539195963,4
Reetzstraße,2.062565498493898,5
Bei den Werren,1.7871351118784937,2
Am Sparrenberg,0.31472247168419093,1
Pfarrgasse,0.11561051230213763,1
Flühlosweg,0.6267141567543748,2
Rißweg,0.8624252887888122,3
Pfaffenhaldenweg,2.525813188403574,4
Lützelwiesenstraße,0.3723136954970293,1
Talbergstraße,0.16677007410097672,1
Hüttenweg,18.75916235761894,4
Sandfeld,2.2172347026783665,2
Palmbacher Weg,4.6570455248004,5
Bockstalstraße,3.568035293953089,4
Singener Straße,0.21289969168355896,1
Buchwaldstraße,0.17915809446005132,1
Auf der Höhe,0.29867400062753785,1
Sonnenbergs Richtstatt,1.5818261078875462,3
Alter Stupfericher Weg,1.2051381480141736,1
Tannenbaumweg,0.8525280969878821,2
Seubertstraße,0.40501509023837884,2
Burgweg,18.984660506048318,6
Rudolf-Link-Straße,1.1070103627090453,6
Alter Friedhof,0.48109519879930956,4
Rotweg,1.4689713332073495,3
Bickesheimer Straße,2.020331134240034,6
Bärenstraße,0.09003038776365431,1
Selmnitzstraße,0.4303314766868639,2
Steinhauerweg,0.28667648850553534,2
Waldbronner Straße,2.4786442160222473,8
Im Zillhardt,0.10924440699799143,1
Im Sand,0.4118413991234962,5
Eschengrundweg,2.6871973364663275,2
Douglasweg,0.41248034105628756,1
Winkelweg,13.383913037436912,2
Walkartswiesen,0.41713397820171855,3
Langallmend,0.25332576921738253,1
Spergweg,0.12832270729820008,1
Ringweg,0.8100106743845336,1
Kehlweg,1.149922708641702,3
Straßburger Allee,0.167569092681045,1
Kopenhagener Straße,0.12901123926325106,1
Den Haager Straße,0.12898768599776161,1
Neubrunnenstraße,0.7574907269692324,5
Wittenberger Straße,0.22111423718116668,1
Schleichlingstraße,0.8657150244889668,4
Friedrich-List-Straße,0.5812113991323163,3
Gerwigstraße,24.30578194087109,55
Nordring,2.078224258354627,3
Käthenklamm,0.5099444401042088,1
Robert-Sinner-Platz,0.656395513724826,3
Langensteinbacher Straße,1.5890359364831275,5
Im Rodel,0.24343733078520285,1
Bergwegle,0.3825906115887638,1
Am Oberwald,3.6589227385673,4
Maybachstraße,20.157116579760658,6
Abstellstraße 2,0.6371883049830802,1
Vorarlberger Straße,0.2868851427859408,1
Oskar-Ulmer-Brücke,0.05282492915572987,1
Tiefentalstraße,15.28591323682545,23
Große Salzgasse,0.7189551477245528,2
Blumenweg,0.07599849735482773,1
Schreberweg,0.25311805393930836,1
Reitplatzweg,0.12388089026769677,1
Margrittenweg,0.12177827115849404,1
Wippermanns Richtstatt,3.75371426623926,2
Weimarer Weg,0.07287964320849358,1
Palmbachstraße,0.35554063135055564,2
Hirschhäldenweg,1.5110680310222895,3
Große Kirchenstraße,0.6725302302648157,5
Mutschelbacher Grenzweg,1.0909299657784253,1
Kleine Federbachstraße,0.15194488538725417,1
Inselstraße,1.594207457153513,6
Schlaucherplatz,0.16567619701645067,1
Busenbacher Weg,0.392500560236873,2
Staatswaldweg,1.0885781461700887,1
Teufelsplattweg,4.347954503540991,3
Schaftrieb,0.46747940631355384,1
Storchenwinkel,0.12343433288557289,1
Christianweg,0.4696154520251276,4
Kleinwaldstraße,0.559337725727103,2
Kaiserpassage,0.5264436216994643,7
Heinrich-Magnani-Straße,0.23550542390545737,1
Gertenberg-Rundweg,0.9494121196264466,1
Niederauer Weg,1.0528566242942152,2
Weg zur Eich,0.7795531099138735,1
Reichardtstraße,5.57316422547591,12
Dausackerhohl,0.32238933580848556,1
Egon-Martin-Weg,1.1521751656529637,4
Henri-Arnaud-Weg,0.10965971996851552,2
Wilferdingerweg,1.3065654853189823,1
Martin-Luther-Platz,0.1545032738036954,3
Thomashofstraße,4.340896467589722,7
Schönblickstraße,0.26639470751545086,1
Spinnereiweg,0.39007497298382476,1
Stubenweg,0.3207470480926284,1
Schloßgartenstraße,1.6855597117821515,3
Kolumb'sche Bleiche,0.06121266066850422,1
Wendlingweg,0.2105143564268029,2
Lauerturmkreisel,0.09749242752215968,1
Schindweg,1.598843202318398,8
Lavendelweg,0.29175419358087934,3
Feuerdornweg,0.4814392910198108,4
Hinter den Scheunen,0.4720673191317833,2
Willmar-Schwabe-Straße,0.7998821299919634,7
Am dm-Platz,1.3616230396523088,12
Schmiedeäckerweg,0.24501328007604165,2
Im Eichheck,0.26174534652374504,1
Hirschbachtalweg,1.784457168553285,3
Gustav-Otto-Weg,0.6579427419682975,1
Teufelsschlag,0.8152307845395226,1
Marktplatzbrücke,0.020019923196901424,1
Helga-Seibert-Straße,1.8625701120457527,5
Hirschweg,0.22701159662115086,1
Lessingweg,0.10835554663313941,1
Waldhornplatz,0.06576137263872389,1
Abraham-Lincoln-Allee,0.649301336712702,3
Klauprechtstraße,2.979211337608014,11
Bürgerbrücke,0.052378505412845396,1
Dachsbau,0.22358211285937668,1
Ochsenwiese,0.21068072101150262,1
Fuchsbauweg,2.7662529668649247,2
Buhlstraße,1.0686702533518226,2
Sudetenstraße,32.5104992275449,49
Hermann-Vollmer-Straße,1.5537205277934159,5
Gustav-Heinkel-Straße,0.4573033468863646,3
Eichheckle,0.1673744642851483,1
Langbühl,0.15365810197480795,1
Steinkreuzstraße,19.406710089753282,34
Pulverhausstraße,45.61711027854684,58
Waldlehrpfad,2.0160555025906763,1
Rilkeweg,0.09434893928924394,1
Theodor-Heuss-Allee,88.64847451978896,78
Stückelweg,0.9558040353334593,2
Dörleberg,0.20480074876025503,3
Mauertalweg,1.953208115787742,2
Elsbeerweg,0.7948921303642581,1
Telephonweg,1.7388131654619383,1
Schlittenbuckel,0.4056463944853812,1
Auf den Hundstangen,0.6521041765649765,2
Medersbuckel,0.31185597974143525,2
Junker-und-Ruh-Weg,0.6195434005356184,2
Richard-Willstätter-Allee,4.391460784896324,8
Gebhard-Müller-Straße,0.09961983882019426,2
Sieben Hügel,1.1127538832329427,4
Stupfericher Grenzweg,0.3306576092813621,1
Teufelsallee,0.6942949583713819,1
Lupinenstraße,0.4442827399173892,1
Hornklamm,1.0229866838525374,3
Räudersteinbruchweg,1.2999577114636798,1
Vogelsruhweg,1.6778132654361877,1
Nordhallen,0.02251994141312861,1
Leylachweg,0.9355702032130007,1
Buchwaldweg,2.9005783554797535,2
Söllinger Weg,0.10361616064265601,1
Schönbergweg,14.856777201399028,2
Grezzostraße,6.3243467225574586,15
Kühgrunddamm,0.24676706065921553,4
Baumgasse,0.7987462902942017,3
Hauptbahnhof (Vorplatz) Gleis 24,0.2232746950728522,1
Julius-Leber-Straße,0.14891292084510993,1
Alfred-Delp-Straße,0.17172464862342302,1
Carl-Goerdeler-Straße,0.17007317964316743,1
Fallbrunnenweg,4.220590054807312,4
Bulacher Weg,2.2443190964085558,3
Touristenweg,0.3078405232120539,3
Büchenauer Straße,3.7965657763957377,6
Stufelweg,0.38348807757664993,2
In der Salzwiese,0.4250020526042644,5
Räppel,1.2039415401105935,2
Dachsbauweg,25.649180358733428,6
Kaltenbergstraße,1.4492301885764272,5
Tannenstraße,1.703072595755957,2
Wöschbacher Straße,6.816045235591443,13
Sepp-Herberger-Weg,0.8331980746485573,2
Weinbrennerplatz,0.3672390490859252,3
Hornisgrindestraße,1.5902018935817839,5
Fasselsgrundweg,0.4947432624137109,1
Fasselgrundweg,0.13078314360577967,1
Dieters Richtstatt,0.5177561883390743,1
Bockshäldenhohl,1.7803651255393929,3
Kaiserstraße,26.459683021333536,43
Hasenäckerweg,2.8796136843927185,6
Monumenthausweg,6.9308762445064,8
Synagoge,0.0031095853102978722,1
Am Wetterbach,4.1639528825965275,14
Hohenwettersbacher Straße,2.51160506901512,7
CAS-Weg,0.10582743399704489,1
Magnolienweg,0.46045128712736794,3
Rapsstraße,0.49969497016078557,1
Max Moellerstraße,0.2814781924924898,7
Schwennstraße,0.2685099856295394,3
Grünwettersbacherweg,0.6516367456994866,1
Im Eck,0.39939987427762236,1
Gustav-Meerwein-Straße,1.5022409036946904,5
Erwin-Schöller-Straße,0.026624131893373117,1
Wörther Straße,3.3924764375662013,5
Am Welschenberg,0.11863339169733081,1
Michaelstraße,0.1269702454981351,1
Bienleinstorstraße,0.6865912331941286,2
Hintere Waid,0.19856838843239125,2
Seldeneckstraße,4.697711395286909,9
Isoldestraße,0.36557217118442936,2
Im Dörnig,0.6501644938285336,2
Hoepfner-Passage,0.5553834965040061,6
Ulmenweg,0.10181044166291284,1
Heidelbeerweg,0.18961190280764617,1
Weg 14,0.2963072033550445,1
Mauerweg,0.1721938992967887,1
Talberg-Staffel,0.14375751510271825,1
Minidrom,0.3035919757206063,1
Büchelbergstraße,0.3782752524377592,3
Wilhelm-Mössinger-Straße,0.4191688641543131,5
Gut Batzenhof,0.21812759123566874,2
Porscheplatz,0.11221277151090184,1
Jakob-Malsch-Anlage,2.072345447819861,8
Christian-Müller-Weg,1.288518107513534,3
Mercedesstraße,8.147940915955864,11
Brahmsplatz,0.0525341627642002,1
Nordstraße,1.3679929045604966,1
Weststraße,0.5932099498171873,1
Konrad-Hesse-Straße,1.2512280640655975,4
Westliche Rheinbrückenstraße,0.2517740837049568,1
Sonnenweg,0.16323416235383564,1
Mobilstraße,1.42738778777655,3
Kalkbrunnenweg,0.8595186776249695,1
Notauffahrt Wolfartsweier Richtung Westen,0.25195661388801227,1
Karl-Wilhelm-Platz,0.7666852941845222,10
Auf dem Guggelensberg,1.3688840436848753,5
Unterer Bocksbrunnenweg,0.6117082528428955,1
Hindemithweg,0.08682600930094393,1
Furtwänglerweg,0.0809117508907265,2
Bockweg,0.7459677129560471,6
Langenbruchweg,12.7490724171375,13
Schleinkoferstraße,0.9238916545522877,3
Rathausplatz,15.253242567019136,4
Hugo-Rimmelspacher-Platz,0.39329177033112844,2
Weissenburger Hof,0.11133516484779918,1
Grabengasse,0.07783896728699044,1
Gabelweg,0.32425475805608567,1
Martinsgasse,0.29999864609062094,3
Klostergasse,0.1610472157225748,3
Johannesgasse,0.0487109346745118,1
Kirchengasse,0.16935012879625638,2
Dachsweg,0.43462410386011985,1
Glümerstraße,0.5102410026768124,3
Oberer Silzbackenweg,1.3126147080700876,2
Bruchgasse,0.06104838347385395,1
Brunnenhauweg,1.2196030196799974,2
Dekaneigasse,0.0671267114844064,1
d'Schlabbegass,0.057015450462366946,1
Alte-Hälden-Weg,2.7316727240704735,7
Marktpassage,0.10591224043193986,3
Otto-Hörner-Weg,1.3048957438876485,2
Schmuseweg,1.0743933922549642,1
Gebrüder-Räuchle-Straße,1.1124521364479307,3
Lilienweg,0.45705539426584263,1
Hauptweg 3,0.21750480126228544,1
Veilchenweg,0.5352208288480664,2
Gladiolenweg,6.3684468775273455,2
Hirschgasse,0.2650030207710009,4
Hexenweg,0.2260233324429164,2
Kreuzenackerklamm,0.286418713274175,1
"der ""Lothar""-Pfad",0.20186440718622087,1
Gerberaweg,0.13760100129299893,1
Alte Karlsruher Straße,3.8051880911586697,14
Parkplatz bei der Festhalle,0.09318093352205531,1
Durlach Turmberg,0.1083230826328415,1
Bruchhauser-Scheibenhardter-Allee,1.8160631656542015,3
Geranienweg,0.3815687095458288,1
Försterhausweg,0.14770195998876606,1
Ährenweg,1.3539717902299262,3
Graf-Stauffenberg-Straße,0.9251698070875533,6
Hirschtalweg,1.7205901113736728,1
Straße 11,5.780600432758855,6
Straße E,1.2989214833021017,1
Straße 8,7.868595212470659,9
Straße 9,2.8377786654000907,5
Straße 1,5.467898936409206,3
Straße C,0.6939726323774108,1
Straße D,0.7219238278368632,1
Straße D1,0.30483059706841353,1
Straße 10a,0.5457200421802577,1
Straße 10,1.5156337520259604,5
Straße B1,0.3044637613255507,1
Straße 4,4.716627501838465,3
Straße C1,0.3050784652795287,1
Straße 7,1.9850220064803699,3
Straße 13,7.062510262042007,5
Straße M,1.6842147242421663,3
Straße 2,0.7003230562407775,2
Straße K,2.5964005007089073,2
Straße M2,0.4929982501395266,1
Straße 5,3.4486240949123528,4
Straße 4a,0.17615295198542247,1
Straße N,2.313917202226984,2
Straße U,2.0670220820408005,3
Straße V,1.073784018459836,5
Straße X,2.140728578316161,3
Straße W,2.9584517766373644,2
Straße Y,0.3472520159747917,1
Straße 12,0.0743299977646139,1
Straße 3,5.472547955746398,6
Straße T,0.8315359208870496,1
Straße 6,3.0537819959752954,2
Straße M1,0.3851008607492934,1
Straße O,0.40676489177515046,1
X-4,6.98107948531522,6
X-2,2.3511588119662044,2
X-1d,0.27677178815112125,1
Straße H,2.4322554034852253,3
Y-10,0.2714632865995747,1
X-1,0.4556437963726684,1
X-2j,1.7918673983187028,2
X-3h,0.3693072755080573,1
X-4Q,0.37023666134009325,1
Y-8,0.2686767244202409,1
Y-15,1.3831921982332696,4
X-7,0.18931505156372166,1
X-1b,1.9079817717268346,3
X-1a,1.1292679517952104,4
Y-16,0.5652734970200722,2
X-9,6.154008167523082,5
Y-13,0.3230048033654166,1
Y-11a,0.2677195019819376,2
Y-12b,0.26989858450857457,1
X-2g,0.12746398289875993,1
X-2r,0.1253353397274076,1
X-3a,0.4894682882791554,2
Y-2,1.9958234254068488,2
X-5,0.4747290808865367,2
Y-1,1.7530344307790975,5
X-6a,0.1818123573843142,1
X-11,0.29946556876065433,1
X-10,2.2282057622503135,4
X-3,0.7207696707022779,2
Y-9,0.40623704494645757,1
Y-5a,0.17118004069841652,1
X-8,0.36111425744806025,1
X-6,0.4566350910405277,2
Y-7,0.4068412304846723,1
Y-11,0.9699073724664673,4
Y-6,0.22084632861754527,1
Y-12a,0.9234948543378129,2
Y-4,1.0648961901779277,2
Abstellstraße 1,0.3400245176490343,1
Reuth-Stäffele,0.08409046226601355,1
Rüppurrer Straße,19.239919520479024,53
Elfmorgenbruchstraße,21.98050931329705,38
Amalie-Baader-Straße,0.3144101780948155,4
Marie-Juchacz-Straße,1.284443865840323,6
Am Großmarkt,5.626615242988968,29
Weinweg,4.4610551754874805,17
Wolfartsweirer Straße,0.022264968860007537,1
Ludwig-Erhard-Allee,20.26343683543753,41
Hintere Spitalstraße,0.10323474890317468,1
Töpperstraße,0.7423908996280895,6
Heinz-Wackenhut-Weg,0.21349535481773882,2
Kreuzschlagweg,1.408237842173692,2
Bernhard-Metz-Straße,0.1687694133340729,1
Hohwiesenstraße,1.3874380351797746,5
Lyonel-Feininger-Weg,0.598471337518268,2
Notauffahrt Wolfartsweier Richtung Osten,0.0825205138741809,1
Binger Straße,1.6712126831435599,3
Albtalbahnhof (Steig B),0.07940915860025768,1
Albtalbahnhof,0.08002909150286928,1
Durlach Bahnhof,0.3423902978643134,5
Westmarkstraße,2.338069399075063,4
Gerda-Krüger-Nieland-Straße,1.1690518028277972,4
Beunstraße,13.81681097345583,21
Drosselsangweg,0.8020664844922052,3
Esso-Straße,12.52439867735019,19
Karl-Heinz-Roesel-Weg,0.16308552477734015,1
Am Kirchtal,1.7145101605001825,3
Am Hagsfelder Brunnen,0.5920445205491529,4
Weg 6,10.054478033695158,3
Erwin-Hermann-Weg,0.13903833733071583,2
Begonienweg,0.2214447381330052,1
Lerchenstraße,21.139951113308403,4
Rohräckerweg,0.9960693435709311,4
Welfenstraße,3.7862980113022515,9
Kleiner Reitweg,0.9913420902562529,1
Blotterstraße,0.1947119070946094,1
Blumentorstraße,0.7498302253312878,3
Hauckstraße,0.11471687052151279,1
Hauptbahnstraße,4.738754074594843,13
Hengstplatz,0.17538686830473924,2
Karlsruher Allee,0.6029224411178701,3
Eichelgasse,0.15247033097053692,1
Jägerstraße,0.2848058724293045,2
Karlsburgstraße,1.0701456567322838,5
Ochsentorstraße,0.3137571287969434,4
Pfinztalstraße,28.933530265943837,25
Ernst-Friedrich-Straße,1.8151016863285117,6
Gritznerstraße,0.43531147611204135,3
Amalienbadstraße,1.7485885078911354,5
Herzogstraße,0.09992379511536095,1
Palmaienstraße,0.15008001352760753,1
Rebenstraße,0.18738205951830797,3
Zehntstraße,0.11767358582436574,2
Y-1b,1.9689464378698587,4
An der Pfinz,1.4046137750467054,3
Augustenburgstraße,12.676667454739475,22
Edelmänne,0.2717053141019014,3
Laubplatz,0.06222869671579942,1
Graf-Konrad-Straße,0.06333348571354648,1
Neßlerstraße,5.5291432208814655,11
Niddastraße,1.3512600174930585,6
Oberausstraße,0.44903447816615794,3
Roßwagstraße,0.26517970895226134,4
Schultheiß-Kiefer-Straße,0.2687372989067175,2
Tiengener Straße,1.4819804346435088,3
Wiesenäckerweg,0.7977576371491587,1
Birkenstraße,0.1808488249469282,1
Buchenstraße,0.317061648676968,1
Eichenstraße,0.15861749816643883,1
Erlenstraße,0.6262210009438994,1
Fichtenstraße,0.3004057073833643,3
Gewerbestraße,4.391825747099602,6
Kiefernstraße,0.357164031958818,2
Alter Kuppelweg,0.9800565501807044,1
Am Burgweg,0.31930299555965225,1
Turmbergstraße,12.054700139291114,5
Alter Schlachthof,5.914744341795936,26
Kampmannbrücke,0.16726010359991073,4
Rodbergweg,0.23863290933970502,2
Torwiesenstraße,0.5311635403934402,4
McDrive,0.1161081122828817,1
Otto-Schließler-Straße,0.12970808573411263,1
Rummstraße,0.32809739280712485,1
Ahornstraße,0.04484241383613814,1
Am Lustgarten,0.9105130714382563,4
Spitalhof,1.2585003198021492,3
Taglöhnergärten,0.8490150557321272,2
Labor-Service-Straße,0.41170489611811933,1
Hangstraße,0.47658229741541025,2
Hellenstraße,0.29612099494955535,2
Julius-Bergmann-Straße,0.327866982579367,2
Höfenschlag,0.6932483176873632,1
Brüchlestraße,0.19316358000029854,2
Lenzenhubweg,0.5428936796350974,1
Pfarrer-Blink-Straße,1.06314952013538,4
Untere Hub,0.2899379128434751,1
Rennichswiesen,0.41686541381298,2
Kleeackerweg,0.9522142295283268,1
Judenweg,0.46749460691730793,1
Ruschenweg,0.5163380653855033,2
Waldwiesenweg,2.0074647649393342,3
Durmstraße,0.3936845028072104,3
Rintheimer Straße,16.934140730596564,32
Striederstraße,2.007889592705907,9
Theodor-Rehbock-Straße,1.239480231284662,3
Welckerstraße,0.16445949912972707,2
Mannheimer Straße,12.28644536856934,41
Ernststraße,2.158292759111377,7
Heilbronner Straße,4.12673881501042,30
Jagdstraße,0.7304769280167726,5
Kleingärtnerweg,2.9708326767521998,6
Koyweg,1.6977595027921282,8
Am Dornwäldle,0.5300405590830801,1
Hans-Pfitzner-Straße,0.5754203768616332,2
Heinrich-Wittmann-Straße,0.9644236312261766,3
Im Krautgarten,0.10061590550165667,1
Am Schloss Gottesaue,0.6945300440627873,4
Georg-Friedrich-Straße,1.8536349464010735,14
Rechter Hauptweg,1.5208332715377697,3
Netanel-Weil-Straße,0.19697385386177838,2
Kunigunde-Fischer-Weg,0.41815822057033925,1
Stumpfstraße,0.4098376852476646,4
Brohrainstraße,0.11766531943592784,2
Jordanstraße,0.2192925888798745,1
Weechstraße,0.08643096241302689,1
Emil-Frommel-Straße,0.6553350773016252,6
Gaußstraße,0.22005229748895905,1
Ludwig-Wilhelm-Straße,1.5776931358220245,7
Melanchthonstraße,0.1299751467193525,1
Rudolfstraße,0.4537157974448758,2
Schönfeldstraße,0.1537511885207055,1
Essenweinstraße,1.8522877724611435,5
Schückstraße,0.2734372957551084,1
Sternbergstraße,0.2226870021937016,1
Edgar-Heller-Straße,5.347384610467034,9
Josef-Kraus-Straße,0.2840418573737201,1
Rußweg,4.421675928580699,6
Berckmüllerstraße,1.0929367088141784,3
Buntestraße,0.48328754082369557,3
Schlachthausstraße,2.5744370539564096,11
Dunantstraße,0.22854560295710016,2
Gustav-Specht-Straße,0.14764158101140107,1
Hermine-Villinger-Straße,0.1691741361212892,1
Mombertstraße,0.43056253066260447,2
An der RaumFabrik,0.3212738881185294,2
Bleichstraße,0.7929890339381696,2
Killisfeldstraße,11.760688595588933,26
Millöckerstraße,0.2207771337589364,2
Pfaffstraße,1.1391560343029397,3
Raiherwiesenstraße,2.2605700476603,11
Reichenbachstraße,1.0322538838840376,4
Schinnrainstraße,1.005336394492482,3
Steinmetzstraße,0.13140277943750522,1
Untermühlstraße,0.7180946591964914,2
Pfarrer-Junker-Weg,0.2564922109964829,2
Paul-Böss-Straße,0.0719826097750326,1
Blücherstraße,1.927023991194775,10
Burgunderplatz,0.23182538155823362,2
Kriemhildenstraße,0.6132331001415496,3
Ludwig-Marum-Straße,3.861277930918787,7
Nördliche Hildapromenade,2.4785048650285435,4
Wolfweg,0.5933634093110395,5
Friedrichsplatz,0.1748381429795779,1
Echerystraße,0.47496608111224786,1
Steinig,0.64703983809212,1
Kurt-Schumacher-Straße,1.2583518120355184,5
Laubenweg,18.683243479987148,3
Jollystraße,1.8871677752462326,6
Hummelbergstraße,0.4326789844023977,2
Grashofstraße,8.935982707727554,3
Im Brühl (Gewann),0.15332236981069108,1
Hans-Gutjahr-Weg,3.427354844620939,3
Talwiesenstraße,0.30675430347667504,1
Fritz-Erler-Straße,3.942841746358757,25
Stephan-Lochner-Weg,0.24550094525672836,3
Hermann-Billing-Straße,3.720235285938877,19
Ortsstraße,0.6310465238195634,3
Palmbacher Straße,2.7401340677006956,6
Werrenstraße,0.21267839496871094,3
Teutschneureuter Straße,1.534437265000652,5
Konzerthaus,0.20569472956185955,2
Am alten Schießplatz,5.450655248813318,3
Platz der Menschenrechte,0.22738692533179025,3
Lohfeldstraße,0.44603237508966304,6
Albtalbahnhof (Steig A),0.08032082643109145,1
Entenfang,0.24266744247001684,2
Am Baggersee,0.38649648210120213,1
Weißes Haus,0.024571975062249972,1
Killisfeld,0.017294259525198332,1
Hofäckerweg,0.2584416107523817,1
Wischauer Weg,0.05628977466952413,1
Blindstraße,0.48188385244818466,1
"""Roter Blitz""",0.0912041414094786,1
Rumpelweg,0.0978521067178983,1
Ostmarkstraße,5.796605179872356,11
Verlängerte Basler-Tor-Straße,0.6442499751892933,3
Steiermärker Straße,1.1360417846650765,3
Böblinger Straße,0.07389252215150231,1
Tübinger Straße,0.06848512582511576,1
Rommelstraße,3.2381210132545983,5
Tiroler Straße,0.33659757738467855,1
Im Emsbühl,0.4738512275507922,1
Zündhütle,0.4109578439856179,5
Franz-Marc-Straße,0.3398783845955719,2
Karpatenstraße,0.7065002953417225,4
Preßburger Straße,0.26153095378074237,3
Hauerlandstraße,0.1368410724244357,1
Ispringer Straße,0.09621031897210855,1
Hildebrandstraße,1.5865769776135872,6
Oberwaldstraße,1.561648232061181,4
Im Haberacker,0.2512537096094308,2
Geißenrainweg,0.4517151352069292,1
Alfons-Ganz-Weg,0.9034667155615266,2
Wasserwerkweg,7.464806199363839,9
Elchweg,0.5494512789662764,1
Schwarzwaldweg,0.7596859576881791,1
Narrenbrücke,0.051425696240748754,1
Gämsenweg,0.42051926790199223,1
Wisentweg,0.5596355509834893,1
Kurze Straße,0.12751454915003949,1
Anton-Bruckner-Straße,0.7518116306084249,7
Seewiesenäckerweg,1.3718459861143264,7
Marie-Luise-Kaschnitz-Straße,0.4139073966101668,3
Simon-Moser-Weg,0.19699486056197674,1
Neuer Zirkel,0.4824120662030702,5
Wolfgang-Gaede-Straße,0.5741354012731851,4
Fritz-Haber-Weg,1.0345759165259507,10
Studentenhaus,0.08013612913733893,2
Schäferstraße,0.7207411761745882,2
Günther-Laukien-Straße,0.4326626455374876,3
Reinhard-Baumeister-Platz,0.13255633500246364,2
Junkersstraße,0.5136627646032151,1
Blauer Strahl,0.4343793125973898,1
Alter Durlacher Weg,5.149767061275116,3
Ackerweg,1.2701791865067884,1
Pürschweg,16.14588180588049,4
Neisser Straße,0.3090763423397172,4
Glatzer Straße,0.24024774062777288,1
Hirschberger Straße,0.3939574368505573,3
Beiertheim West,0.12184122040467033,2
Ettlinger-Tor-Platz,2.2159394064973967,20
Graf-Galen-Straße,0.4230320926856832,3
Paul-Koenig-Weg,0.4584142310032174,1
Mittelstraße,0.3754576590178435,3
Kreisgrenzweg,3.1038778122189585,1
Richard-Reiser-Allee,0.20026592907315824,1
Alfred-Delp-Platz,0.26398663981858267,1
Am Baufeld,0.9921257849649209,2
Tresseltweg,0.6454569493109261,1
Waldrebenweg,0.1356731011003818,1
An der Trift,2.955374193890868,3
Hammelsbrunnenweg,1.5335283611133284,2
Kiensträßle,1.641217020193291,2
Waldstadt Zentrum,0.1337204856868341,2
Lötzener Straße,0.36280882699139,3
Fächerbad,0.19846123945580207,4
Hertha-Sponer-Straße,2.1497817538245005,7
Sulzfelder Straße,0.22286273273125914,1
Sinsheimer Straße,0.7390093236557665,3
Mosbacher Straße,0.1428324149460713,1
Osteroder Straße,0.28396122499340115,2
Tivoliplatz,0.779708369103402,8
Kühler Krug,0.23365047448912368,3
Lameyplatz,0.08160321144172893,1
Linkenheimer Tor,0.01970587973852833,1
"Rheinhafen, Steig A",0.030336693360136207,1
